"","sexo","codmunocor","causabas","n","cod_cat","categoria","subcategoria","ipea","municipio","total","uf_codigo","taxa_incidencia"
"118","Masculino","520085","X959",3,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Americano do Brasil",3158,"52",0.000949968334388854
"119","Masculino","520090","Y260",1,"Y26","Exposição a fumaça, fogo e chamas, intenção não determinada","Exposição a fumaça, fogo e chamas, intenção não determinada - residência","(Eventos (fatos) cuja intenção é indeterminada)","Amorinópolis",1606,"52",0.00062266500622665
"120","Masculino","520110","V021",1,"V02","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas - acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"121","Masculino","520110","V031",1,"V03","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"122","Masculino","520110","V041",1,"V04","Pedestre traumatizado em colisão com um veículo de transporte pesado ou com um ônibus","Pedestre traumatizado em colisão com um veículo de transporte pesado ou com um ônibus - acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"123","Masculino","520110","V093",6,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Anápolis",186506,"52",3.21705467920603e-05
"124","Masculino","520110","V099",4,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de transporte não especificado","Acidentes de transporte","Anápolis",186506,"52",2.14470311947069e-05
"125","Masculino","520110","V124",1,"V12","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"126","Masculino","520110","V129",3,"V12","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas","Ciclista traumatizado em colisão com um veículo a motor de duas ou três rodas - ciclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",1.60852733960302e-05
"127","Masculino","520110","V139",1,"V13","Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete","Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete - ciclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"128","Masculino","520110","V144",1,"V14","Ciclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Ciclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"129","Masculino","520110","V189",1,"V18","Ciclista traumatizado em um acidente de transporte sem colisão","Ciclista traumatizado em um acidente de transporte sem colisão - ciclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"130","Masculino","520110","V234",2,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"131","Masculino","520110","V239",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"132","Masculino","520110","V244",4,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",2.14470311947069e-05
"133","Masculino","520110","V249",4,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",2.14470311947069e-05
"134","Masculino","520110","V274",1,"V27","Motociclista traumatizado em colisão com um objeto fixo ou parado","Motociclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"135","Masculino","520110","V283",1,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - pessoa traumatizado ao subir ou descer do veículo","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"136","Masculino","520110","V284",1,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"137","Masculino","520110","V289",2,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"138","Masculino","520110","V296",3,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista não especificado traumatizado em colisão com outros veículos e com veículos não especificados, a motor em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",1.60852733960302e-05
"139","Masculino","520110","V299",13,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Anápolis",186506,"52",6.97028513827973e-05
"140","Masculino","520110","V434",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - pessoa traumatizada ao subir ou descer do veículo","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"141","Masculino","520110","V474",2,"V47","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado - pessoa traumatizada ao subir ou descer do veículo","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"142","Masculino","520110","V479",1,"V47","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado","Ocupante de um automóvel [carro] traumatizado em colisão com um objeto fixo ou parado - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"143","Masculino","520110","V489",2,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"144","Masculino","520110","V494",1,"V49","Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados","Condutor [motorista] traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente de trânsito","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"145","Masculino","520110","V499",2,"V49","Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados","Ocupante [qualquer] de um automóvel [carro], traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"146","Masculino","520110","V699",1,"V69","Ocupante de um veículo de transporte pesado traumatizado em outros acidentes de transporte não especificados","Ocupante [qualquer] de um veículo de transporte pesado traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"147","Masculino","520110","V800",1,"V80","Pessoa montada em animal ou ocupante de um veículo a tração animal traumatizado em um acidente de transporte","Queda ou ejeção de uma pessoa montada em animal ou ocupante de um veículo a tração animal em um acidente sem colisão","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
"148","Masculino","520110","V874",2,"V87","Acidente de trânsito de tipo especificado, mas sendo desconhecido o modo de transporte da vítima","Pessoa traumatizada em uma colisão entre um automóvel [carro] e um veículo de transporte pesado (acidente de trânsito)","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"149","Masculino","520110","V892",19,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Anápolis",186506,"52",0.000101873398174858
"150","Masculino","520110","V899",2,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente com um veículo não especificado","Acidentes de transporte","Anápolis",186506,"52",1.07235155973534e-05
"151","Masculino","520110","V98",1,"V98","Outros acidentes de transporte especificados","Outros acidentes de transporte especificados","Acidentes de transporte","Anápolis",186506,"52",5.36175779867672e-06
