ibge,municipio,perc_20_59_anos,perc_idosa,perc_masculino,perc_feminino
250810,LAGOA,"0,559267241","0,190517241","0,491594828","0,508405172"
510700,POXOREO,"0,5405999","0,190512048","0,516817269","0,483182731"
410070,ALTO PIQUIRI,"0,564801481","0,190495783","0,50606871","0,49393129"
352060,INDIANA,"0,587933511","0,190437102","0,504001642","0,495998358"
351670,GARCA,"0,566949515","0,19041617","0,485988881","0,514011119"
352430,JABOTICABAL,"0,575555242","0,190352305","0,486742109","0,513257891"
521405,MUNDO NOVO,"0,57092511","0,19030837","0,534581498","0,465418502"
421080,MELEIRO,"0,586206897","0,190299041","0,483617113","0,516382887"
220060,ANGICAL DO PIAUI,"0,54963859","0,190293554","0,471308453","0,528691547"
291510,ITAGI,"0,53509061","0,190280066","0,496540362","0,503459638"
311670,COIMBRA,"0,571615778","0,190276504","0,508059232","0,491940768"
410510,CENTENARIO DO SUL,"0,587443946","0,190209268","0,500560538","0,499439462"
230835,MILHA,"0,552441161","0,190189656","0,491659685","0,508340315"
430905,GLORINHA,"0,567316956","0,190149326","0,505539499","0,494460501"
431560,RIO GRANDE,"0,552134761","0,190073327","0,481752716","0,518247284"
520015,ADELANDIA,"0,582902584","0,190059642","0,504572565","0,495427435"
350300,ARAMINA,"0,578309017","0,19001582","0,499912111","0,500087889"
521120,ITAPURANGA,"0,589405008","0,189905067","0,490409032","0,509590968"
352410,ITUVERAVA,"0,568825576","0,189829385","0,487351807","0,512648193"
314360,MORRO DA GARCA,"0,57480315","0,189805222","0,512225446","0,487774554"
354000,POMPEIA,"0,575472543","0,189778733","0,489339783","0,510660217"
354490,SALES OLIVEIRA,"0,572172189","0,189622408","0,493183508","0,506816492"
355330,TAMBAU,"0,557170501","0,189593636","0,496839389","0,503160611"
312260,DOM JOAQUIM,"0,556357078","0,189585212","0,497520289","0,502479711"
431370,PALMEIRA DAS MISSOES,"0,558315892","0,189522856","0,489064822","0,510935178"
310260,ANDRADAS,"0,579992327","0,189454249","0,503093228","0,496906772"
411585,MERCEDES,"0,558305145","0,18942496","0,498130675","0,501869325"
412360,SANTA INES,"0,580357143","0,189413265","0,510204082","0,489795918"
353740,PEREIRA BARRETO,"0,566595289","0,189410162","0,497138408","0,502861592"
351990,IEPE,"0,565386485","0,189353427","0,500729217","0,499270783"
353370,OCAUCU,"0,549371216","0,189333954","0,510479739","0,489520261"
290755,CATURAMA,"0,555412233","0,189293776","0,513167795","0,486832205"
290870,CONDEUBA,"0,553146731","0,189212879","0,483842693","0,516157307"
221140,VARZEA GRANDE,"0,541077134","0,189183021","0,464171611","0,535828389"
353286,NOVA CASTILHO,"0,539534884","0,189147287","0,462790698","0,537209302"
350690,BOFETE,"0,549351615","0,189146775","0,50210622","0,49789378"
430210,BENTO GONCALVES,"0,587505078","0,189146153","0,489511739","0,510488261"
354200,QUINTANA,"0,571407363","0,189133017","0,487529691","0,512470309"
350770,BRAUNA,"0,540811044","0,189128559","0,513201035","0,486798965"
310990,CAETANOPOLIS,"0,59238352","0,189063948","0,507793411","0,492206589"
314560,OLIVEIRA,"0,57925072","0,189058518","0,487126968","0,512873032"
420180,ATALANTA,"0,595470274","0,189053161","0,498899025","0,501100975"
320140,CASTELO,"0,57809042","0,189034672","0,496917483","0,503082517"
352600,JUNQUEIROPOLIS,"0,587806273","0,189007532","0,540518639","0,459481361"
350590,BATATAIS,"0,567940351","0,188940383","0,491897601","0,508102399"
431350,OSORIO,"0,567937627","0,18893517","0,496657054","0,503342946"
353810,PINDORAMA,"0,568477385","0,188917022","0,518241455","0,481758545"
312050,CRISTINA,"0,58280286","0,188913916","0,511409265","0,488590735"
431720,SANTA ROSA,"0,581630167","0,188868737","0,490254731","0,509745269"
354780,SANTO ANDRE,"0,576450257","0,188820385","0,480105375","0,519894625"
421610,SAO DOMINGOS,"0,567395457","0,188813415","0,507960093","0,492039907"
353020,MIRANTE DO PARANAPANEMA,"0,564865599","0,188650557","0,510616345","0,489383655"
230565,IPAPORANGA,"0,539363629","0,188583254","0,503664741","0,496335259"
311400,CARMO DA MATA,"0,583059068","0,188550147","0,49974017","0,50025983"
421750,SEARA,"0,584724588","0,188529245","0,501817149","0,498182851"
410785,FLOR DA SERRA DO SUL,"0,58018765","0,188522802","0,511237181","0,488762819"
311970,CORONEL XAVIER CHAVES,"0,55800464","0,188515081","0,49274942","0,50725058"
410750,ENGENHEIRO BELTRAO,"0,576851454","0,188511675","0,506159576","0,493840424"
430200,BARROS CASSAL,"0,538819737","0,188501836","0,512492164","0,487507836"
350400,ASSIS,"0,572573935","0,188459648","0,491878451","0,508121549"
230950,OROS,"0,552572392","0,18845469","0,484115828","0,515884172"
330580,TERESOPOLIS,"0,565552685","0,188451189","0,47635346","0,52364654"
412350,SANTA HELENA,"0,573309661","0,188415446","0,484982986","0,515017014"
291290,IBIRATAIA,"0,533158331","0,188380768","0,487911025","0,512088975"
354625,SANTA CRUZ DA ESPERANCA,"0,541551247","0,188365651","0,486611265","0,513388735"
411480,MARIALVA,"0,566213334","0,188349999","0,49020857","0,50979143"
352270,ITAPOLIS,"0,585928886","0,188349871","0,499196068","0,500803932"
355130,SEBASTIANOPOLIS DO SUL,"0,583310153","0,188317107","0,500417246","0,499582754"
292050,MARACAS,"0,538026336","0,188304211","0,489260502","0,510739498"
355370,TAQUARITINGA,"0,561871166","0,188263506","0,487184388","0,512815612"
354220,RANCHARIA,"0,572067377","0,188212352","0,491443365","0,508556635"
354600,SANTA BRANCA,"0,555979899","0,188207705","0,497487437","0,502512563"
354240,REGENTE FEIJO,"0,572187302","0,188179116","0,497393169","0,502606831"
330620,VASSOURAS,"0,565294402","0,188154152","0,474853738","0,525146262"
520753,FAINA,"0,59261529","0,188141566","0,516623257","0,483376743"
231135,QUIXELO,"0,565649044","0,188136014","0,498883098","0,501116902"
432270,VERA CRUZ,"0,575809698","0,18810613","0,489698079","0,510301921"
290880,CONTENDAS DO SINCORA,"0,548571429","0,188074534","0,504347826","0,495652174"
251310,SALGADO DE SAO FELIX,"0,537655696","0,188072259","0,486678215","0,513321785"
314300,MONTE BELO,"0,595022452","0,188066063","0,521120329","0,478879671"
313420,ITUIUTABA,"0,573314559","0,188058742","0,498100512","0,501899488"
521280,MARA ROSA,"0,571474984","0,188000866","0,507147498","0,492852502"
250090,ARARA,"0,528098141","0,187982076","0,480423125","0,519576875"
320440,RIO NOVO DO SUL,"0,57472055","0,187962167","0,50361135","0,49638865"
351360,CUNHA,"0,587329809","0,18794741","0,508070931","0,491929069"
230330,CARIUS,"0,560481283","0,187914439","0,501069519","0,498930481"
410120,ANTONINA,"0,543897669","0,187906338","0,488662191","0,511337809"
290200,ARACATU,"0,555092593","0,187885802","0,510570988","0,489429012"
314270,MONTALVANIA,"0,547021408","0,187880446","0,506531701","0,493468299"
312560,FELISBURGO,"0,552994171","0,187864335","0,517488076","0,482511924"
430700,ERECHIM,"0,579455704","0,187802697","0,485070039","0,514929961"
251400,SAO JOAO DO CARIRI,"0,566426859","0,187769784","0,488968825","0,511031175"
351940,IBIRA,"0,563256587","0,187752196","0,50866366","0,49133634"
313390,ITAVERAVA,"0,565495208","0,187746664","0,510806239","0,489193761"
354540,SALTO GRANDE,"0,553959132","0,187739464","0,495317156","0,504682844"
240010,ACARI,"0,573293715","0,187736359","0,486403746","0,513596254"
431650,SALVADOR DO SUL,"0,590094044","0,187711599","0,501442006","0,498557994"
310180,ALPERCATA,"0,556122449","0,187701396","0,491541353","0,508458647"
312810,GUAPE,"0,576774827","0,187679585","0,521550214","0,478449786"
412015,PORTO BARREIRO,"0,553782317","0,18767954","0,517395468","0,482604532"
354230,REDENCAO DA SERRA,"0,549777894","0,187614319","0,507969689","0,492030311"
312730,GALILEIA,"0,562832643","0,187610881","0,496895328","0,503104672"
316780,SOLEDADE DE MINAS,"0,550433665","0,187600385","0,50594282","0,49405718"
410670,CRUZEIRO DO SUL,"0,568623025","0,18758465","0,504740406","0,495259594"
432120,TAQUARA,"0,556962245","0,187582265","0,491912019","0,508087981"
430605,CRISTAL,"0,550424825","0,18753848","0,514222386","0,485777614"
421470,RIO DOS CEDROS,"0,571081511","0,187484293","0,516210103","0,483789897"
313620,JOAO MONLEVADE,"0,574984858","0,187434335","0,476335859","0,523664141"
320340,MIMOSO DO SUL,"0,567698148","0,1874305","0,500632693","0,499367307"
520280,AVELINOPOLIS,"0,574760516","0,187421908","0,500208247","0,499791753"
421720,SAO MIGUEL DO OESTE,"0,59011783","0,187412113","0,485065218","0,514934782"
421870,TUBARAO,"0,587000551","0,187385083","0,485724686","0,514275314"
411530,MARIOPOLIS,"0,560480841","0,187377911","0,500676183","0,499323817"
410050,ALTONIA,"0,552908985","0,187368232","0,492800431","0,507199569"
330040,BARRA MANSA,"0,572347857","0,18734918","0,482106707","0,517893293"
315210,PONTE NOVA,"0,579604353","0,187340633","0,481575921","0,518424079"
320495,SAO ROQUE DO CANAA,"0,570306301","0,187271862","0,5","0,5"
313560,JEQUITAI,"0,575131632","0,187255299","0,49709734","0,50290266"
315730,SANTA BARBARA DO TUGURIO,"0,577194983","0,18722919","0,501026226","0,498973774"
310620,BELO HORIZONTE,"0,585817131","0,187227966","0,467437283","0,532562717"
350320,ARARAQUARA,"0,581923323","0,187173134","0,482497859","0,517502141"
412600,SAO SEBASTIAO DA AMOREIRA,"0,575408911","0,18714044","0,493739425","0,506260575"
410540,CHOPINZINHO,"0,562385369","0,187129906","0,492585023","0,507414977"
354760,SANTA ROSA DE VITERBO,"0,569807122","0,18712908","0,496216617","0,503783383"
420350,CAMPO ERE,"0,555461983","0,187078922","0,505293551","0,494706449"
412250,RONCADOR,"0,568434424","0,187043506","0,496877316","0,503122684"
330400,PIRAI,"0,581269713","0,186933763","0,488624925","0,511375075"
350740,BORBOREMA,"0,572981939","0,186877995","0,51013638","0,48986362"
355080,SAO SEBASTIAO DA GRAMA,"0,563153992","0,186866606","0,514130345","0,485869655"
355120,SARUTAIA,"0,545404361","0,186861717","0,502070108","0,497929892"
350810,BURITAMA,"0,572413001","0,186861146","0,510508786","0,489491214"
420600,GOVERNADOR CELSO RAMOS,"0,601736889","0,186851211","0,50329059","0,49670941"
522180,URUTAI,"0,568390052","0,18684555","0,496073298","0,503926702"
316900,TOCANTINS,"0,58143002","0,186832846","0,496093983","0,503906017"
353080,MOGI MIRIM,"0,579427831","0,186815873","0,490137941","0,509862059"
292270,NOVA CANAA,"0,536585366","0,186809853","0,504914452","0,495085548"
520960,HEITORAI,"0,578567611","0,186798503","0,506146446","0,493853554"
354080,POTIRENDABA,"0,564014037","0,186721757","0,508659724","0,491340276"
315180,POCOS DE CALDAS,"0,575783982","0,186701445","0,481806192","0,518193808"
350540,BARRA DO TURVO,"0,521036024","0,186694715","0,519852748","0,480147252"
261590,TUPARETAMA,"0,554681829","0,18666828","0,488628115","0,511371885"
430480,CARLOS BARBOSA,"0,596637284","0,18661443","0,501077375","0,498922625"
351230,CONCHAS,"0,539640534","0,186569633","0,49845628","0,50154372"
420243,BOCAINA DO SUL,"0,558983148","0,186518138","0,512425021","0,487574979"
421790,TANGARA,"0,57493062","0,186517114","0,523358002","0,476641998"
510726,SANTO AFONSO,"0,568900126","0,186472819","0,553729456","0,446270544"
314830,PAULA CANDIDO,"0,567469001","0,186412421","0,506304053","0,493695947"
251710,VARZEA,"0,554355401","0,18641115","0,502090592","0,497909408"
410335,BRAGANEY,"0,569501686","0,186399401","0,510303484","0,489696516"
312600,FLORESTAL,"0,589450145","0,186398316","0,479610629","0,520389371"
410130,ANTONIO OLINTO,"0,573507614","0,186363024","0,522705835","0,477294165"
330370,PARAIBA DO SUL,"0,550099461","0,186361503","0,480364766","0,519635234"
412400,SANTANA DO ITARARE,"0,570585842","0,18633035","0,498982913","0,501017087"
430360,CAMBARA DO SUL,"0,552561491","0,186276046","0,512924957","0,487075043"
520670,DAMIANOPOLIS,"0,575408843","0,186250757","0,518473652","0,481526348"
521308,MINACU,"0,575390981","0,186233256","0,502840311","0,497159689"
421530,SALETE,"0,574016158","0,186213187","0,508730779","0,491269221"
315860,SANTANA DO DESERTO,"0,571894605","0,186198243","0,481304893","0,518695107"
313960,MANTENA,"0,562909117","0,186177715","0,482586525","0,517413475"
521970,SANTA TEREZINHA DE GOIAS,"0,59015025","0,186143573","0,512043883","0,487956117"
431225,MINAS DO LEAO,"0,54698647","0,186100861","0,491881919","0,508118081"
430350,CAMAQUA,"0,570989413","0,186096032","0,491782383","0,508217617"
410740,ENEAS MARQUES,"0,577378937","0,186081951","0,508465967","0,491534033"
411640,NOSSA SENHORA DAS GRACAS,"0,60289349","0,186081317","0,507607882","0,492392118"
251420,SAO JOSE DA LAGOA TAPADA,"0,535686172","0,186040409","0,487273681","0,512726319"
314470,NOVA ERA,"0,558605341","0,186030587","0,473236704","0,526763296"
430597,COXILHA,"0,572683999","0,18601245","0,496887587","0,503112413"
411840,PARANAVAI,"0,566514633","0,185905605","0,483343394","0,516656606"
352640,LARANJAL PAULISTA,"0,566220264","0,185905601","0,495059731","0,504940269"
351760,GUAPIARA,"0,55711411","0,185901989","0,507457386","0,492542614"
314100,MATO VERDE,"0,584782081","0,185897954","0,494299345","0,505700655"
292430,PIATA,"0,532277204","0,18589059","0,480538745","0,519461255"
260770,ITAPETIM,"0,54291432","0,185887934","0,494959976","0,505040024"
240300,CRUZETA,"0,578564257","0,185868474","0,491340361","0,508659639"
410170,ARARUNA,"0,575593414","0,185829353","0,503243282","0,496756718"
311360,CAREACU,"0,544682098","0,185760328","0,509375916","0,490624084"
313320,ITANHOMI,"0,556325965","0,185741088","0,489844196","0,510155804"
310290,ANTONIO CARLOS,"0,592188998","0,185685642","0,496556534","0,503443466"
251365,JOCA CLAUDINO,"0,552651515","0,185606061","0,477651515","0,522348485"
353890,PIRAJUI,"0,585527584","0,185589267","0,562203632","0,437796368"
320335,MARILANDIA,"0,587120923","0,185547323","0,497746543","0,502253457"
330320,NILOPOLIS,"0,56956407","0,185520556","0,467141007","0,532858993"
241280,SAO RAFAEL,"0,580227301","0,185506538","0,511303923","0,488696077"
313220,ITAGUARA,"0,584603997","0,185492228","0,508956329","0,491043671"
292630,RIACHAO DO JACUIPE,"0,561645471","0,18547376","0,472326706","0,527673294"
315510,RIO DO PRADO,"0,550517882","0,185460231","0,512605042","0,487394958"
312190,DIVINESIA,"0,554810496","0,185422741","0,499125364","0,500874636"
311840,CONSELHEIRO PENA,"0,55164309","0,185418934","0,48422198","0,51577802"
241000,PILOES,"0,553333333","0,185384615","0,497179487","0,502820513"
291410,IPUPIARA,"0,554852321","0,185352622","0,50803697","0,49196303"
311520,CONCEICAO DA BARRA DE MINAS,"0,595074892","0,185326225","0,525260218","0,474739782"
430120,ARROIO DO TIGRE,"0,570026762","0,185325602","0,501561106","0,498438894"
314760,PASSA QUATRO,"0,58026644","0,185291076","0,494373137","0,505626863"
410350,CALIFORNIA,"0,553639625","0,185279482","0,503876866","0,496123134"
330385,PATY DO ALFERES,"0,560947677","0,185276644","0,484396249","0,515603751"
292895,SAO DOMINGOS,"0,56367639","0,185250413","0,489047881","0,510952119"
291940,LICINIO DE ALMEIDA,"0,556688517","0,185239136","0,504815085","0,495184915"
251480,SAO JOSE DOS CORDEIROS,"0,535347935","0,185195453","0,492375936","0,507624064"
314570,OLIVEIRA FORTES,"0,586466165","0,185150376","0,508928571","0,491071429"
320360,MUCURICI,"0,569495245","0,185076811","0,510058522","0,489941478"
250070,SAO JOAO DO RIO DO PEIXE,"0,577524972","0,185072142","0,486958935","0,513041065"
520425,CACHOEIRA DOURADA,"0,574465425","0,185069401","0,496686257","0,503313743"
241020,PORTALEGRE,"0,541792548","0,185045317","0,486530715","0,513469285"
500625,NOVO HORIZONTE DO SUL,"0,561304837","0,18503937","0,493813273","0,506186727"
314350,MORADA NOVA DE MINAS,"0,580792853","0,185036293","0,50921273","0,49078727"
241080,RIACHO DE SANTANA,"0,551502146","0,185026228","0,503338102","0,496661898"
350520,BARIRI,"0,560902801","0,184968196","0,504686977","0,495313023"
311440,CARMO DO RIO CLARO,"0,580056312","0,184936649","0,517081183","0,482918817"
313330,ITAOBIM,"0,548602181","0,184931181","0,50659618","0,49340382"
410470,CARLOPOLIS,"0,566117712","0,184907234","0,503926065","0,496073935"
320260,ICONHA,"0,598310019","0,184832777","0,510686643","0,489313357"
353770,PIACATU,"0,565402921","0,184802232","0,507795831","0,492204169"
241290,SAO TOME,"0,557687087","0,184779658","0,50095014","0,49904986"
412670,TAMBOARA,"0,576597383","0,184757506","0,487682833","0,512317167"
310010,ABADIA DOS DOURADOS,"0,583879237","0,184705212","0,502278553","0,497721447"
320230,GUACUI,"0,547685835","0,184686982","0,493816142","0,506183858"
320380,MUQUI,"0,573452122","0,184591719","0,507114473","0,492885527"
430781,ESTRELA VELHA,"0,574328031","0,184585848","0,506308283","0,493691717"
355550,UBIRAJARA,"0,544324772","0,184548467","0,518848384","0,481151616"
316500,SAO TIAGO,"0,57865015","0,184534111","0,503597778","0,496402222"
422000,BALNEARIO RINCAO,"0,562799909","0,184477112","0,508187981","0,491812019"
411110,ITAMBE,"0,571685761","0,184451718","0,493617021","0,506382979"
520390,BURITI ALEGRE,"0,576037835","0,184445612","0,500052549","0,499947451"
314060,MATERLANDIA,"0,553793884","0,184371461","0,494677237","0,505322763"
310460,ASTOLFO DUTRA,"0,578771417","0,184357153","0,503203789","0,496796211"
312630,FORTALEZA DE MINAS,"0,563004484","0,184304933","0,50426009","0,49573991"
316320,SAO JOSE DO ALEGRE,"0,583609664","0,184272856","0,488867835","0,511132165"
330050,BOM JARDIM,"0,573094784","0,184239893","0,50250189","0,49749811"
352710,LINS,"0,578414242","0,184228519","0,49126339","0,50873661"
521530,ORIZONA,"0,595680182","0,184223822","0,508525957","0,491474043"
411540,MARMELEIRO,"0,563476088","0,184216006","0,496702992","0,503297008"
520360,BRAZABRANTES,"0,601259182","0,184155299","0,501311647","0,498688353"
350410,ATIBAIA,"0,569336488","0,184140654","0,489062994","0,510937006"
231300,SOLONOPOLE,"0,562564577","0,184131818","0,491652618","0,508347382"
520420,CACHOEIRA DE GOIAS,"0,592065868","0,184131737","0,521706587","0,478293413"
412030,PORTO VITORIA,"0,548927779","0,184126202","0,505052995","0,494947005"
251690,UIRAUNA,"0,555873926","0,184097421","0,484110445","0,515889555"
410753,ENTRE RIOS DO OESTE,"0,565469791","0,184046442","0,496452376","0,503547624"
410570,CLEVELANDIA,"0,541238375","0,184043074","0,490332844","0,509667156"
411370,LONDRINA,"0,565135056","0,183991254","0,478935046","0,521064954"
250157,BARRA DE SANTANA,"0,550611657","0,183976973","0,503957784","0,496042216"
241140,SANTANA DO MATOS,"0,566310976","0,183943089","0,493394309","0,506605691"
412340,SANTA FE,"0,576236821","0,183941606","0,490592052","0,509407948"
522026,SAO MIGUEL DO PASSA QUATRO,"0,558099878","0,183922046","0,50182704","0,49817296"
